"Timestamp","RuleTitle","Level","Computer","Channel","EventID","RecordID","Details","ExtraFieldInfo","RuleID"
"2025-07-16 17:14:34.708 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,40,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\system32\drivers\battc.sys[BATTCWMI] ¦ LowDateTime:-186521915,HighDateTime:30780662***Binary mof compiled successfully ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,41,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\System32\drivers\HDAudBus.sys[HDAudioMofName] ¦ LowDateTime:369380889,HighDateTime:31073909***Binary mof compiled successfully ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,42,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\System32\drivers\processr.sys[PROCESSORWMI] ¦ LowDateTime:377974624,HighDateTime:31073909***Binary mof compiled successfully ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,43,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\System32\drivers\en-US\processr.sys.mui[PROCESSORWMI] ¦ LowDateTime:-1239351315,HighDateTime:30780668***Binary mof compiled successfully ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,44,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\System32\Drivers\portcls.SYS[PortclsMof] ¦ LowDateTime:370162038,HighDateTime:31073909***Binary mof compiled successfully ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,45,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\WDM\DREDGE\C:\Windows\System32\drivers\monitor.sys[MonitorWMI] ¦ LowDateTime:376881695,HighDateTime:31073909***Binary mof failed, see WMIPROV.LOG ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,46,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\PROVIDERS\Performance\Performance Refresh ¦ DWORD (0x00000000) ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:14:34.709 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,47,"Rule: Suspicious,ImageBeginWithBackslash ¦ EventType: SetValue ¦ TgtObj: HKLM\SOFTWARE\Microsoft\Wbem\PROVIDERS\Performance\Performance Refreshed ¦ DWORD (0x00000001) ¦ Proc: \\?\C:\Windows\system32\wbem\WMIADAP.EXE ¦ PID: 864 ¦ PGUID: 0F782B3F-B3A1-6877-D300-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:14:34.705","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:15:00.196 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,48,"Rule: T1042 ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FileExts\.exe\OpenWithProgids\exefile ¦ Binary Data ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:15:00.195","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:20:37.774 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,117,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump.exe ¦ PID: 1020 ¦ PGUID: 0F782B3F-B530-6877-0801-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:20:37.768","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:20:38.034 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,120,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ PID: 8148 ¦ PGUID: 0F782B3F-B535-6877-0901-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:20:38.029","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:21:25.090 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,133,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump.exe ¦ PID: 804 ¦ PGUID: 0F782B3F-B565-6877-1901-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:21:25.089","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:21:25.303 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,136,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ PID: 5624 ¦ PGUID: 0F782B3F-B565-6877-1A01-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:21:25.299","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:27:56.050 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,150,"Rule: InvDB ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\C:\Program Files\Google\Chrome\Application\chrome.exe ¦ Binary Data ¦ Proc: C:\Windows\system32\svchost.exe ¦ PID: 5668 ¦ PGUID: 0F782B3F-B4E2-6877-EC00-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 14:27:56.048","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:02:38.451 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,261,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump.exe ¦ PID: 4420 ¦ PGUID: 0F782B3F-BF0E-6877-EE01-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:02:38.447","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:02:38.618 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,264,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ PID: 6560 ¦ PGUID: 0F782B3F-BF0E-6877-EF01-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:02:38.615","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:07:27.043 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,285,"Rule: T1042 ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000_Classes\csv_auto_file\shell\open\command\(Default) ¦ ""%%ProgramFiles%%\Windows NT\Accessories\WORDPAD.EXE"" ""%%1"" ¦ Proc: C:\Windows\system32\OpenWith.exe ¦ PID: 4144 ¦ PGUID: 0F782B3F-C02C-6877-FE01-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:07:27.041","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:07:27.216 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,287,"Rule: InvDB ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Microsoft\Windows NT\CurrentVersion\AppCompatFlags\Compatibility Assistant\Store\C:\Program Files\Windows NT\Accessories\wordpad.exe ¦ Binary Data ¦ Proc: C:\Windows\system32\svchost.exe ¦ PID: 5668 ¦ PGUID: 0F782B3F-B4E2-6877-EC00-000000000400","User: NT AUTHORITY\SYSTEM ¦ UtcTime: 2025-07-16 15:07:27.210","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:12:23.765 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,309,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump.exe ¦ PID: 7988 ¦ PGUID: 0F782B3F-C157-6877-2702-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:12:23.761","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 18:12:23.976 +03:00","Reg Key Value Set (Sysmon Alert)","med","Windows10Lab","Sysmon",13,312,"Rule: Alert,Sysinternals Tool Used ¦ EventType: SetValue ¦ TgtObj: HKU\S-1-5-21-2333911028-3841223814-227280485-1000\SOFTWARE\Sysinternals\ProcDump\EulaAccepted ¦ DWORD (0x00000001) ¦ Proc: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ PID: 6052 ¦ PGUID: 0F782B3F-C157-6877-2802-000000000400","User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:12:23.971","78431930-a5c6-46ae-b02c-fcdc2a7325c2"
"2025-07-16 17:27:50.296 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,149,"SrcProc: <unknown process> ¦ TgtProc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 5996 ¦ TgtPGUID: 0F782B3F-B425-6877-DE00-000000000400","NewThreadId: 2200 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:27:50.293","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 17:41:15.497 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,189,"SrcProc: <unknown process> ¦ TgtProc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 6208 ¦ TgtPGUID: 0F782B3F-B964-6877-4101-000000000400","NewThreadId: 2144 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:41:15.494","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 17:55:28.010 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,218,"SrcProc: <unknown process> ¦ TgtProc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 7392 ¦ TgtPGUID: 0F782B3F-BD57-6877-9F01-000000000400","NewThreadId: 3452 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:55:27.979","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 17:56:52.493 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,246,"SrcProc: <unknown process> ¦ TgtProc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 5168 ¦ TgtPGUID: 0F782B3F-BD95-6877-B701-000000000400","NewThreadId: 4552 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:56:52.486","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 18:06:35.386 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,279,"SrcProc: <unknown process> ¦ TgtProc: C:\Users\user\Desktop\hayabusa\hayabusa.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 3156 ¦ TgtPGUID: 0F782B3F-BFBD-6877-F801-000000000400","NewThreadId: 1672 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:06:35.378","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 18:12:56.540 +03:00","Proc Injection","med","Windows10Lab","Sysmon",8,316,"SrcProc: <unknown process> ¦ TgtProc: C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe ¦ SrcPID: 516 ¦ SrcPGUID: 0F782B3F-B2B6-6877-0900-000000000400 ¦ TgtPID: 5612 ¦ TgtPGUID: 0F782B3F-C127-6877-2302-000000000400","NewThreadId: 976 ¦ RuleName: - ¦ SourceUser: NT AUTHORITY\SYSTEM ¦ StartAddress: 0x00007FF9B83F2C60 ¦ StartFunction: CtrlRoutine ¦ StartModule: C:\Windows\System32\KERNELBASE.dll ¦ TargetUser: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 15:12:56.528","3ac6bf98-e71d-4397-8b44-b8a80d8fb058"
"2025-07-16 17:19:55.855 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,89,"Path: C:\Users\user\Downloads\Procdump\procdump.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=F2091C44D89789F689D98BC244358878,SHA256=E4EA34A7C2B51982A6C42C6367119F34BEC9AEB9A60937836540035583A5B3BC,IMPHASH=06AD3B6FE23128D330B3053F2D666451","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:55.847","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:55.999 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,92,"Path: C:\Users\user\Downloads\Procdump\procdump.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=F2091C44D89789F689D98BC244358878,SHA256=E4EA34A7C2B51982A6C42C6367119F34BEC9AEB9A60937836540035583A5B3BC,IMPHASH=06AD3B6FE23128D330B3053F2D666451","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:55.994","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:56.348 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,97,"Path: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=68A1F7C796DE1D0DF6B2D78E182DF3A0,SHA256=5B165B01F9A1395CAE79E0F85B7A1C10DC089340CF4E7BE48813AC2F8686ED61,IMPHASH=6216B9E2015376E4CAB2DF349F9E6CDD","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.281","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:56.462 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,100,"Path: C:\Users\user\Downloads\Procdump\procdump64.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=68A1F7C796DE1D0DF6B2D78E182DF3A0,SHA256=5B165B01F9A1395CAE79E0F85B7A1C10DC089340CF4E7BE48813AC2F8686ED61,IMPHASH=6216B9E2015376E4CAB2DF349F9E6CDD","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.457","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:56.578 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,104,"Path: C:\Users\user\Downloads\Procdump\procdump64a.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=A5933DE94F063EE45832B2B2EFF766E2,SHA256=31F256436162AE3BD9CD9A9DFC9B8DAD65C5D08153ADAD07CB755C31DD6E51F8,IMPHASH=E35BC9B13AFAE640F9FF2E2A1A36BDC8","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.553","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:56.599 +03:00","Hidden Executable In NTFS Alternate Data Stream","med","Windows10Lab","Sysmon",15,107,"Path: C:\Users\user\Downloads\Procdump\procdump64a.exe ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=A5933DE94F063EE45832B2B2EFF766E2,SHA256=31F256436162AE3BD9CD9A9DFC9B8DAD65C5D08153ADAD07CB755C31DD6E51F8,IMPHASH=E35BC9B13AFAE640F9FF2E2A1A36BDC8","Contents: - ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.580","e5cca2eb-74d0-c45b-ec14-3c09f568f8c0"
"2025-07-16 17:19:55.856 +03:00","Creation Of a Suspicious ADS File Outside a Browser Download","med","Windows10Lab","Sysmon",15,91,"Path: C:\Users\user\Downloads\Procdump\procdump.exe:Zone.Identifier ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000","Contents: [ZoneTransfer] ZoneId=3 ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:55.847","800a753c-045e-a840-1c7b-2c7e746e2e9b"
"2025-07-16 17:19:55.999 +03:00","Creation Of a Suspicious ADS File Outside a Browser Download","med","Windows10Lab","Sysmon",15,93,"Path: C:\Users\user\Downloads\Procdump\procdump.exe:Zone.Identifier ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=40B6E31634C95F5003EC07867DF63FFC,SHA256=BE102FD05B367A5D768E77CEB933ED1333899691133D89A7564DA37548CA1E2E,IMPHASH=00000000000000000000000000000000","Contents: [ZoneTransfer] ZoneId=3 ReferrerUrl=C:\Users\user\Downloads\Procdump.zip ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:55.994","800a753c-045e-a840-1c7b-2c7e746e2e9b"
"2025-07-16 17:19:56.348 +03:00","Creation Of a Suspicious ADS File Outside a Browser Download","med","Windows10Lab","Sysmon",15,99,"Path: C:\Users\user\Downloads\Procdump\procdump64.exe:Zone.Identifier ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000","Contents: [ZoneTransfer] ZoneId=3 ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.344","800a753c-045e-a840-1c7b-2c7e746e2e9b"
"2025-07-16 17:19:56.463 +03:00","Creation Of a Suspicious ADS File Outside a Browser Download","med","Windows10Lab","Sysmon",15,101,"Path: C:\Users\user\Downloads\Procdump\procdump64.exe:Zone.Identifier ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=40B6E31634C95F5003EC07867DF63FFC,SHA256=BE102FD05B367A5D768E77CEB933ED1333899691133D89A7564DA37548CA1E2E,IMPHASH=00000000000000000000000000000000","Contents: [ZoneTransfer] ZoneId=3 ReferrerUrl=C:\Users\user\Downloads\Procdump.zip ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.457","800a753c-045e-a840-1c7b-2c7e746e2e9b"
"2025-07-16 17:19:56.578 +03:00","Creation Of a Suspicious ADS File Outside a Browser Download","med","Windows10Lab","Sysmon",15,106,"Path: C:\Users\user\Downloads\Procdump\procdump64a.exe:Zone.Identifier ¦ Proc: C:\Windows\Explorer.EXE ¦ PID: 4660 ¦ PGUID: 0F782B3F-B2BD-6877-6200-000000000400 ¦ Hash: MD5=FBCCF14D504B7B2DBCB5A5BDA75BD93B,SHA256=EACD09517CE90D34BA562171D15AC40D302F0E691B439F91BE1B6406E25F5913,IMPHASH=00000000000000000000000000000000","Contents: [ZoneTransfer] ZoneId=3 ¦ CreationUtcTime: 2022-11-03 12:55:14.000 ¦ RuleName: - ¦ User: WINDOWS10LAB\user ¦ UtcTime: 2025-07-16 14:19:56.553","800a753c-045e-a840-1c7b-2c7e746e2e9b"
